iter	Logloss
2923	0.2131926207
2924	0.2131859693
2925	0.2131761055
2926	0.2131629004
2927	0.2131562742
2928	0.2131445655
2929	0.213136863
2930	0.2131285812
2931	0.213120395
2932	0.2131097163
2933	0.2130981492
2934	0.2130872304
2935	0.2130804099
2936	0.2130674647
2937	0.2130601653
2938	0.2130464448
2939	0.2130383347
2940	0.2130258131
2941	0.213017135
2942	0.2130061817
2943	0.212995858
2944	0.2129913782
2945	0.2129857731
2946	0.2129755847
2947	0.2129654176
2948	0.2129549486
2949	0.2129467741
2950	0.2129372134
2951	0.21293042
2952	0.2129201166
2953	0.2129135912
2954	0.2129048678
2955	0.2128972879
2956	0.2128889537
2957	0.2128806818
2958	0.2128708016
2959	0.2128639996
2960	0.2128552492
2961	0.2128460387
2962	0.2128380332
2963	0.2128272588
2964	0.2128138639
2965	0.2128035921
2966	0.2127943607
2967	0.2127880698
2968	0.2127808587
2969	0.212773712
2970	0.2127673603
2971	0.2127545156
2972	0.2127467689
2973	0.212739798
2974	0.212731536
2975	0.212723128
2976	0.2127180071
2977	0.2127048433
2978	0.2126932352
2979	0.2126822864
2980	0.2126755538
2981	0.2126643596
2982	0.212653983
2983	0.2126458555
2984	0.2126391377
2985	0.2126320071
2986	0.212623559
2987	0.2126120735
2988	0.2126055135
2989	0.2125956888
2990	0.2125875609
2991	0.2125762301
2992	0.2125680919
2993	0.2125609402
2994	0.2125475483
2995	0.2125408507
2996	0.2125310693
2997	0.2125249983
2998	0.2125138564
2999	0.2125020948
